Restaurant ID,Restaurant Name,Menu Item,Description,Price,Link
2,Mosaic Restaurant ,Shish Barak Plate,Meat dumplings cooked in yogurt,AED 54,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Kibbeh Bil Laban,Kibbeh stuffed with meat and cooked in yogurt.,AED 54,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,White Rice With Vermicelli,White rice mixed with vermicelli.,AED 17,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Chicken Escalope Plate,Breaded fried chicken breast served with French fries and coleslaw,AED 59,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Kafta Bil Tahini,Lebanese taste kafta boiled with tahini sauce,AED 54,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,BBQ Beef Burger Plate,Charcoal grilled beef burger served with French fries and coleslaw.,AED 58,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Mosaic Rice,Our special spiced rice,AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Modardara & Fattoush,Rice and lentil topped with caramelised onions served with yogurt and Fattoush salad,AED 43,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Mosaic Large Mixed Grill Platter,"2 skewers of meat tikka, 3 skewers of chicken shish tawouk, 2 skewers of meat kafta, 2 skewers of meat kabab, 1 skewer chicken kabab, 4 meat kafta arayess, 4 chicken kabab arayes, 2 lamb ribs, 1 hommos plate, garlic paste and pickles.",AED 225,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Shish Tawook Plate,"3 skewers of shish tawook served with barbecued tomato, barbecued onion, and garlic paste",AED 65,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,1 Kg Mixed Grill Platter,"3 skewers of chicken shish tawouk, 3 skewers of meat kabab, 2 skewers of meat tikka, 2 skewers of meat kafta, served with fries, garlic paste and pickles.",AED 185,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Gas Grilled Farooj Chicken Machine,"Machine roasted fresh chicken served with hommos, fries, garlic and pickles.",AED 66,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Boneless Grilled Chicken Platter,"Fresh boneless grilled chicken served with fries, pickles, barbecued tomato, barbecued onion and garlic paste",AED 79,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Grilled Lamb Ribs 5 Pieces,"Served with pickles, barbecued tomato, and barbecued onion",AED 82,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Mixed Grill Plate,"A selection of 3 skewers Shish tawouk, meat tikka and kebab. Served with a barbecued tomato and onion, and garlic paste.",AED 72,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Grilled Meat Tikka,3 Skewers of meat tikka served with barbecued tomato and onion,AED 79,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Grilled Chicken Plate,"Fresh 800 grams grilled chicken, served with fries, pickles, barbecued tomato, barbecued chili, and garlic paste.",AED 73,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Two Skewers White Tawouk With Grilled Potato,"Two white tawouk skewers with grilled potato, served with pickles and garlic paste",AED 52,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Yellow Rice With Tawouk,Yellow rice with grilled tawook served with red sauce and yogurt,AED 54,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Mix Kabab Plate,"Selection of 3 skewers Kafta, kebab and Kabab Intableh, served with roast tomato, roast onion and garlic paste",AED 62,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Arayes Kafta Plate,Meat kafta in Arabic bread grilled over charcoal,AED 49,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,1 Kg Meat Tikka Plate,"10 skewers of meat tikka, fries and pickles",AED 220,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Half Grilled Chicken,"Fresh half chicken grilled served with fries, pickles and garlic paste.",AED 46,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Yellow Rice With Grilled Half Chicken,"Yellow rice with grilled half chicken, served with red sauce and yogurt",AED 54,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Grilled Kafta,"3 skewers of grilled meat kafta served with barbecued tomato, barbecued onion, and parsley",AED 62,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Mexican Shish Tawook,"3 skewers of spicy shish tawook with barbecued bell pepper, chili pepper, tomato and onion served with garlic paste.",AED 65,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Meat Kabab Plate,"3 Meat Kabab skewers served with roasted tomato, roasted onion and garlic paste",AED 62,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Yellow Rice With Kabab,Yellow rice with grilled kabab served with red sauce and yogurt.,AED 54,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Yellow Rice With 2 BBQ Chicken Thighs,"Yellow rice with 2 BBQ chicken thighs, served with red sauce, and fresh yogurt.",AED 54,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Chicken Kabab Plate,"3 skewers of grilled chicken kafta served with barbecued tomato, parsley, and garlic paste",AED 59,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,1 Kg Shish Tawook Platter,"10 skewers of shish tawook, fries, garlic, and pickles",AED 175,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Mixed Shawarma Large Platter,"Beef and chicken shawarma, hummus, garlic paste, French fries, parsley, onion and pickles",AED 180,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Saj Chicken Shawarma Plate,Saj chicken shawarma plate with French fries,AED 40,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Chicken Shawarma Plate,"Made with tender and succulent pieces of marinated chicken, grilled to perfection, accompanied by a fresh and zesty array of vegetables and sauces, delivering an irresistible culinary journey to your taste buds. Served with garlic paste",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Yellow Rice With Chicken Shawarma,"Yellow rice with chicken shawarma, served with red sauce and yogurt",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Meat Shawarma Plate,"A tantalizing platter featuring thinly sliced marinated meat, grilled to perfection, accompanied by a medley of fresh vegetables, hummus, and warm pita bread. Served with Tahini Sauce",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Meat And Chicken Shawarma Plate,A mix of beef and chicken shawarma plate served with tahina and garlic paste.,AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Hummus With Meat Shawarma Plate,Hummus Plate covered with Meat Shawarma,AED 41,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Hummus With Chicken Shawarma Plate,"Hummus plate, covered with chicken shawarma",AED 41,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Saj Meat Shawarma Plate,Saj meat shawarma plate with French fries,AED 42,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Meat Shawarma Large Platter,"Beef shawarma, hummus, parsley, onion and pickles",AED 175,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Chicken Shawarma Large Platter,"Chicken shawarma, garlic paste, French fries, and pickles",AED 165,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Yellow Rice With Meat Shawarma,"Yellow rice with meat shawarma, served with tahini and red sauce",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Saj Bread Chicken Shawarma Sandwich,"Saj Bread Chicken Shawarma Sandwich with garlic, fries and pickles",AED 25,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Large Chicken Shawarma Lebanese Bread Sandwich,"Large chicken shawarma Lebanese bread sandwich with garlic, fries, and pickles",AED 24,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Classic Meat Shawarma Sandwich,"Classic Lebanese meat shawarma sandwich with tomato, parsley, onion, tahini sauce and pickles.",AED 15,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Classic Chicken Shawarma Sandwich,"Classic Lebanese Chicken Shawarma Sandwich with garlic, fries and pickles",AED 14,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Large Meat Shawarma Lebanese Bread Sandwich,"Large meat shawarma, Lebanese bread sandwich, with tomato, parsley, onion, tahini sauce, and pickles.",AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Saj Bread Meat Shawarma Sandwich,"Saj bread meat shawarma sandwich with tomato, parsley and onion, tahini sauce, and pickles",AED 27,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Tabbouleh Verry Berry Salad,"A mix of blueberries and golden berries, quinoa, red cabbage, parsley, and spring onions, topped with cherry tomatoes and shredded almonds. Served with pomegranate lemon dressing.",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Tabbouleh,"Fresh parsley, tomatoes, bulgur, and chopped onions, with freshly squeezed lemon juice & olive oil.",AED 30,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Fattoush,"Fresh lettuce, purslane, mint, tomatoes, raddish, and cucumbers, topped with sumac and pomegranate syrup.",AED 30,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Tabbouleh Quinoa,"Parsley, tomato, quinoa, pomegranate, walnuts, and onion, with freshly squeezed lemon juice and olive oil.",AED 39,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Fattoush Mosaic,"Mixed greens, cherry tomatoes, cucumber, red and white cabbage, and pomegranate seeds. With pomegranate dressing.",AED 38,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Arabic Salad,"Small cut of tomato, cucumber, lettuce and raddish, seasoned with freshly squeezed lemon, garlic, and olive oil.",AED 29,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Lentil Tabouleh Salad,"Lentil, parsley, tomatoes, mint, white onions, pomegranate seeds, walnut, topped with spring onions. Served with lemon garlic dressing",AED 38,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Eggplant Salad,"Eggplant, cucumber, purslane, mint, and fried pita bread, with yogurt and pomegranate.",AED 39,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Chicken Caesar Salad,"Lettuce, chicken, Parmesan cheese, and toasted bread",AED 46,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Dr Quinoa Salad,"Mixed greens, boiled quinoa, rocca, beetroot, walnut, cucumber, tomato, mint and feta cheese. With pomegranate dressing.",AED 47,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Kale Avocado Salad,"Fresh kale, parmesan cheese, basil leaves, cherry tomatoes, sweet corn, kalamata olives, and boiled quinoa, with pesto lemon dressing.",AED 47,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Rustic Salad,"Rucola, apple, cranberry, caramelized walnuts, goat cheese, and balsamic vinegar dressing",AED 46,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Rocca Salad,"Fresh rocca and onion with freshly squeezed lemon, beetroot and topped with sumac and olive oil.",AED 33,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Yogurt With Cucumber Salad,Lebanese creamy cucumber yogurt salad.,AED 17,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Greek Salad,"Cherry tomatoes, cucumber, mixed greens, red onions, kalamata olives, green & red capsicum, thyme, fetta cheese, and capers. Served with vinaigrette dressing.",AED 39,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Golden Cauliflower Salad,"fried cauliflower, cherry tomato, cucumber, bell pepper, kale, fresh leafy greens, topped with pomegranate seeds and crispy potato. served with our special citrus tahina sauce.",AED 49,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Rocca Halloumi,"Fried halloumi cheese, fresh rocca, thyme, tomato with freshly squeezed lemon and olive oil.",AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Spinach Fatayer 10 Pieces,"Freshly baked dough stuffed with fresh spinach, onions, and spices",AED 30,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Batata Harra,"Fried potato cubes sauteed with coriander, garlic, and chili pepper.",AED 32,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Fried Kibbeh 4 Pieces,"Lebanese traditional kibbeh made from fine burghul bulgur, ground beef, onion, and spices for the outer layer and a filling of well-seasoned ground beef sautéed with onions.",AED 27,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Chicken Musakhan 5 Pieces,"Shredded chicken, caramelized onions, sumac and traditional spices.",AED 33,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,French Fries Plate,Fried potato,AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Cheese Roll 4 Pieces,Fried cheese rolls.,AED 27,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Cheese Fatayer 8 Pieces,Freshly baked dough filled with cheese and parsley.,AED 30,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Falafel Plate 6 Pieces,A blend of chickpeas and fava beans served with tahina sauce,AED 26,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Hommos With Pine Nuts,"Puree of chick peas, freshly squeezed lemon juice and Tahini, topped with fried pine nuts.",AED 42,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
2,Mosaic Restaurant ,Grilled Halloumi,Charcoal grilled halloumi cheese,AED 33,https://deliveroo.ae/menu/Abu Dhabi/al-danah/mosaic-express-najda-marketplace?day=today&geohash=thqew2ggd2zv&time=ASAP
